movie_name,year,genre,rating,description
Oru Kanavu Pola,2017,"Comedy, Drama, Romance",9.1,"The film is a story of two childhood friends who live their lives to the fullest. The story focuses on the friendship, love lives and careers of both the friends and how one of them sacrifices his life at the cost of his career."
Fate's Shadow: The Whole Story,2021,"Drama, Romance",9.1,A rich player emotionally abuses his girlfriend until she discovers the bond of multiple past lives that ties them into present day and turns the tables.
La Cenerentola,1981,"Comedy, Romance, Music",9.1,"When the Prince and Cenerentola meet, it is love at first sight."
Chillatta,2021,"Action, Comedy, Romance",9.1,Suruttu Sudalai destroys the sacred palm area and builds a Brick Station for his illegal business. Thus Saravanan jumps on the field to retrieve his palm works. Who will win? Suruttu Sudalai. or Saravanan.
Time's Paradox,2023,"History, Sci-Fi",10.0,"""Time's Paradox"" follows Juwel Chowdhury, a young and ambitious scientist, as he joins forces with the fearless time traveler, Ricky Riyaf. Together, they embark on a dangerous mission to ...                See full summary »"
Invisible Hacker,2023,"Action, Sci-Fi",10.0,"""Invisible Hacker"" is an action-packed thriller about two skilled hackers, Ricky Riyaf and Juwel Chowdhury, who find themselves on opposite sides of the law. Ricky, a former black hat ...                See full summary »"
The Universal Quest,2023,"Adventure, Sci-Fi",10.0,"""The Universal Quest"" is a sci-fi epic that takes the audience on a thrilling journey through the vast reaches of space. The film explores the mysteries of the universe and the search for ...                See full summary »"
Neon Tank,2022,"Drama, Sci-Fi",9.8,"In a neon-lit world where death is just a transition, a skilled hacker confronts his own values as he navigates a society of soul-traders."
Turning Mecard W: The Secret of Van dine - Special Edition,2018,"Animation, Action, Adventure",9.4,"Birth of powerful mechanimals. The destiny depends upon this battle. Nachan and his friends were spending peaceful days when Dr.Franklin call out them to Triforce. Nachan, Isobel and ...                See full summary »"
Star Battleship Wars,2021,Sci-Fi,9.4,Add a Plot
Star War the Third Gathers: The Backstroke of the West,2010,"Action, Sci-Fi",9.3,Mistranslated fandub of Star Wars: Episode III - Revenge of the Sith (2005).
Fixion,2022,Sci-Fi,9.3,"Ted has a mission. In his journey, he will cross paths with people who dare to break the silence of the world to share an idea worth spreading."
Doctor Strange: Multiversal Madness,2022,"Action, Mystery, Sci-Fi",9.3,Doctor Strange embarks on a multiversal journey with Brother Voodoo to stop Wanda before its too late.
Backwards Faces,2022,"Comedy, Sci-Fi",9.2,Quantum mechanics and the many-worlds interpretation make the morning after a one night stand between a theoretical physicist and a man from a different universe one to remember.
Helsreach: The Movie,2019,Sci-Fi,9.1,The Black Templars and the Astra Militarum's Steel Legion fend off a massive ork waaagh during the 3rd battle for Armageddon.
Animator vs Animation V,2020,"Animation, Action, Adventure",9.1,"In the final battle, The Chosen One returns to stop his sworn enemy."
Dr. 56,2022,"Crime, Mystery, Sci-Fi",9.0,"The story is based on some real events happening in the society. This is a science fiction medical thriller murder mystery story . PRIYA, who is a CBI officer, comes to the City for ...                See full summary »"
Stabiliti,2022,"Action, Crime, Sci-Fi",9.0,Modern science takes a leap as Indian R&AW agents try to tackle a criminal mastermind who wreaks havoc across the country.
Planet of the Astronauts,2022,"Adventure, Comedy, Sci-Fi",8.9,"Justin Souriau-Levine Studio's most recent production is a fun-filled adventurous comedy about three lovable astronauts who return to Earth after a failed mission to Uranus, and four years ...                See full summary »"
Hollywood Burn,2006,"Action, Comedy, History",8.8,Popular culture references are marshalled in a critique of copyright.
Inception,2010,"Action, Adventure, Sci-Fi",8.8,"A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster."
Inseguito,2002,"Sci-Fi, Thriller",8.7,Add a Plot
How to Time Travel,2016,"Comedy, Drama, Sci-Fi",8.7,"How To Time Travel follows the character of Jones. Jones proposes to his girlfriend only to receive the worst possible reply, 'No'. Not being able to handle the heartbreak, Jones works on ...                See full summary »"
The Matrix,1999,"Action, Sci-Fi",8.7,"When a beautiful stranger leads computer hacker Neo to a forbidding underworld, he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence."
Máquina para ver el alma,2021,"Comedy, Drama, Romance",8.7,"Valeria, a young woman scientist, seeks to demonstrate the existence of a type of energy typical of living beings, struggling with the rigid system of beliefs in a scientific world ruled by men."
TeraStorm,2022,"Animation, Action, Sci-Fi",8.7,A team of superheroes unites in an attempt to vanquish an ancient wizard who threatens to destroy the earth with a powerful mysterious artifact.
Star Wars: Episode V - The Empire Strikes Back,1980,"Action, Adventure, Fantasy",8.7,"After the Rebels are overpowered by the Empire, Luke Skywalker begins Jedi training with Yoda, while his friends are pursued across the galaxy by Darth Vader and bounty hunter Boba Fett."
Tamarrud,2016,"Sci-Fi, Thriller",8.7,"The CDC was supposed to help the citizens by creating Pax-A, a cure for everything. The country became divided as people got sick and overrun by the scavengers. Can the rebels find a cure or will the CDC silence them?"
Mirror's Edge Catalyst: Alpha,2017,Sci-Fi,8.7,"Information is heavily monitored in an urban metropolis, ruled by what is known as The Conglomerate. The need to transfer data outside of prying eyes gives rise to a new profession: Runners...                See full summary »"
Kamen Rider Ex-Aid Trilogy: Another Ending - Kamen Rider Genm vs. Lazer,2018,"Action, Fantasy, Sci-Fi",8.6,Kuroto Dan has obtained the God Maximum Mighty X and the world falls into the chaos. Kiriya has found the key to face the power that not even Muteki can overcome and ready to face him.
Star Wars,1977,"Action, Adventure, Fantasy",8.6,"Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a Wookiee and two droids to save the galaxy from the Empire's world-destroying battle station, while also attempting to rescue Princess Leia from the mysterious Darth Vader."
Monarca,2020,Sci-Fi,8.6,"Juan Medina, an ex-military man, returns to protect his wife and daughter from a hidden project called Monarca."
Metamorphosis,2022,"Action, Horror, Sci-Fi",8.6,Researchers become trapped in their facility when a mutant T-Rex escapes from its cage. Unable to defend themselves from the creature they turn to other mutant animals in order to escape being eaten.
Stranger in the Dunes,2016,"Sci-Fi, Thriller",8.6,A troubled married couple and their long-lost friend become ensnared in a supernatural phenomena while vacationing at an isolated beach house.
A Hero to the End,2014,"Drama, Sci-Fi",8.6,A tale of love and betrayal set in a post-apocalyptic world.
Eleven Eleven,2019,Sci-Fi,8.6,"Set on the island planet of Kairos Linea, Eleven Eleven is a multi-linear narrative that places users in the center of the action as its inhabitants count down the final 11 minutes and 11 ...                See full summary »"
ED & The Awakening,2011,"Comedy, Horror, Sci-Fi",8.6,"Can you imagine a world without Lizards? No you can't, because it doesn't exist."
I Have a Bad Feeling About This,2018,"Adventure, Comedy, Sci-Fi",8.6,"'I Have a Bad Feeling About This', follows the exploits of Andy and Sam, two Star Wars obsessed slackers in their early twenties living in the suburbs of Liverpool. Sam is leaving Andy to ...                See full summary »"
Kaizoku Sentai: Ten Gokaiger,2021,"Action, Adventure, Comedy",8.6,"The 35th Super Sentai is an unbelievable team that uses the powers of previous teams to fight. They are the Kaizoku Sentai Gokaiger. Though they came to Earth seeking the ""greatest treasure...                See full summary »"
Terminator 2: Judgment Day,1991,"Action, Sci-Fi",8.6,"A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her 10-year old son John from an even more advanced and powerful cyborg."
Frankenstein,2011,"Drama, Sci-Fi",8.6,"Created by Victor Frankenstein, the one known only as 'The Creature' sets out to discover the world and the meaning of his life."
New Prime,2011,"Action, Comedy, Sci-Fi",8.6,"Two bounty hunters attempt to take down a terrorist known as ""The Phantom"" and to save the planet, New Prime."
Amare,2018,"Drama, Fantasy, Music",8.6,"At the end of the world, a songwriter decides to fulfil the promise of showing the sea for the love of his life. On their way there, they relive their whole relationship and how they ended up where they are now."
A City to Make Me,2015,Sci-Fi,8.6,"The City is the world, a world filled with NOISE--a virtual ocean, a digital jungle, and war has been declared against North America's business elite by a group of former political ...                See full summary »"
Carrie and Jess Save the Universe!,2022,"Adventure, Comedy, Musical",8.6,"Carrie and Jess, a couple of rad besties, take a vacation to the Beach Planet, but their plans are interrupted when they encounter the heinous Space Queen, who's using a portable black hole to usurp power from the President of Earth."
Carbon Copy,2017,Sci-Fi,8.6,Add a Plot
Interstellar,2014,"Adventure, Drama, Sci-Fi",8.6,A team of explorers travel through a wormhole in space in an attempt to ensure humanity's survival.
A Hard Problem,2021,"Drama, Sci-Fi",8.6,"While packing up his childhood home after the death of his mother, Ian struggles to reconnect with his estranged sister. Along with the help of a stranger, Ian processes his past and comes to terms with his future."
The Contact Enigma,2021,"Mystery, Sci-Fi",8.6,Three people become connected through mysterious circumstances involving electronic devices which spontaneously appeared in their world.
Rose-Colored,2016,"Drama, Sci-Fi",8.5,"Victoria's personal A.I., Klive, is only doing what his programming considers will benefit his user. It's his job to make sure she's happy, no matter what. Deep down, Victoria knows ...                See full summary »"
The Reflection of Kripto,2016,Sci-Fi,8.5,Kripto wakes up 200 million years into the future on the continent Pangea II. It's a world were all his friends no longer exist. Together with a new ally he must find a way back and confront an enemy who lures in the dark.
Ratherman,2012,Sci-Fi,8.5,Add a Plot
Edgar Allan Poe's Plan 13: The House of Elvis,1986,Sci-Fi,8.5,"President Ronald Reagan, seeking to find a new spokesperson for the 1988 Presidential campaign, frees Regis Stanely from prison to resurrect Elvis Presley from the dead. With the help of ...                See full summary »"
Alien Troopers,2021,"Action, Sci-Fi",8.5,Add a Plot
Gintama: The Final,2021,"Animation, Action, Comedy",8.5,The concluding movie to the Gintama anime series.
Zoe's Security Service,2017,Sci-Fi,8.5,"Zoe MacGraw must help a former lover and his wife escape a contaminated City by guiding them through a vicious underground Basement, which leads to greener pastures."
Michael Jackson: Smooth Criminal (II),1988,"Action, Crime, Fantasy",8.5,Michael tried to protect three children as he is chased by Mr Big and his army across a city. Excerpt from Moonwalker 1988.
Aditya 369,1991,"Adventure, Comedy, Sci-Fi",8.5,"A group of children use a time machine to investigate a robbery. The protagonist couple, in their attempt to rescue the kids, get stuck in the machine and travel all the way back to the ...                See full summary »"
Awakening of 12 Strands,2016,Sci-Fi,8.5,"This is a film that gives us an inside look into the hidden world of mystery and intrigue. A film that brings forth to us a powerful revelation of self-discovery. After some bad news, a ...                See full summary »"
Deep Astronomy and the Romantic Sciences,2022,"Comedy, Fantasy, Musical",8.5,Grace is a robot incognito whose primary function is to represent humanity based on a generalization created from all social media and wireless communications. Rudy is her final test.
Black Hole Alien Brain Zombies!,2021,Sci-Fi,8.5,"A Black Hole, Aliens, Brains, Zombies and Unicorns. Everything is here."
Der lichte Grund,2016,"Adventure, Drama, Mystery",8.5,"In The Light Ground we experience moments in five different times beginning in the late 19th century and ending in the early 22th century. The protagonist however stays the same in each of the scenes, he always has the same age."
Veneer,2020,"Comedy, Mystery, Sci-Fi",8.5,Suburban cocaine dealer Dominic Willis navigates the COVID-19 pandemic while carrying out his ultimate plan.
Residents of Arcadia,2021,Sci-Fi,8.5,"Two successful online influencers are confronted with the appearance of a mysterious countdown on their mirrors, that threatens to reveal what's behind their apparently perfect life."
Clear Skies 2,2009,"Animation, Action, Sci-Fi",8.5,"Once again, the crew of Clear Skies find themselves embroiled in Smith's machinations as a rescue mission turns into a race against time for JR, Sol and Charlie."
DownLoad,2015,"Action, Fantasy, Sci-Fi",8.5,Circuit crashes on a hostile planet with no memory. He must find his way back to the Orbitor Space Station to complete his mission. Will he make it or be deleted in the process?
Wolf 359 Live: Deep Space Survival Procedure and Protocol,2016,Sci-Fi,8.5,"Performed on December 19th, 2015, the Alchemical Theatre Laboratory in New York City, Deep Space Survival Procedure and Protocol was the first live performance of Wolf 359. Featuring all ...                See full summary »"
Futurus - Robot contro uomini,2019,Sci-Fi,8.5,Add a Plot
Sith Wars: Episode II - Legacy of the Sith,2022,"Action, Fantasy, Sci-Fi",8.5,"After the defeat at Agamar, Darth Vader discovers that both Master Yoda and Master Vaal, are training a new apprentice who is rumored to be able to defeat the sith, now he takes a personal vendetta against the rest of the Jedi order."
Tomorrow Ever After,2016,"Comedy, Sci-Fi",8.5,"When a historian living in the year 2592 time-travels to 2015, she navigates the societal woes that she's read about in history books."
Alien,1979,"Horror, Sci-Fi",8.5,The crew of a commercial spacecraft encounter a deadly lifeform after investigating an unknown transmission.
Noise,2019,"Sci-Fi, Thriller",8.5,A man deafened by an accident begins to hear the thoughts of other people and uses the ability to investigate the disappearance of a missing girl.
The Marked,2020,"Drama, Sci-Fi",8.5,"In a futuristic dystopian world young women are remote viewers for the government. A remote viewer, on a journey to deliver a family heirloom, must decide whether she will die as a hero or escape to live the life of a regular teenager."
The Prestige,2006,"Drama, Mystery, Sci-Fi",8.5,"After a tragic accident, two stage magicians in 1890s London engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other."
Back to the Future,1985,"Adventure, Comedy, Sci-Fi",8.5,"Marty McFly, a 17-year-old high school student, is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his close friend, the maverick scientist Doc Brown."
Armor Hero Captor King,2016,Sci-Fi,8.5,Add a Plot
Maro Prapancham,2023,"Drama, Sci-Fi, Thriller",8.5,"There are many mysteries in this whole universe that are beyond the comprehension and beyond the imagination of the human brain. One of them is Parallel universe concept"". The story is ...                See full summary »"
"Theoretically, a paranoid conspiratorial phone call",2020,"Action, Adventure, Comedy",8.5,"When it is the time to shape reality, the spy world calls The Pro Bono Spy Hunter."
1 + 1 = 11,2018,Sci-Fi,8.5,"A Science Fiction feature about a young woman who, tormented with guilt after her involvement in a random tragic incident, travels back in time across all timelines in the hope of redeeming herself."
Mind Thief,2022,"Comedy, Mystery, Sci-Fi",8.4,"A novelist realizes that her neighbors may be under the control of unknown forces. Little does she realize how close and sinister its influence has become. A harrowing, darkly humorous journey through the depths of the human psyche."
One Left,2021,Sci-Fi,8.4,"Feeling responsible for the death of his friend at the hands of an unseen creature, a man begins to question his own existence. He goes on a soul-shaking journey to find the one thing that could prevent the end of the world."
Strong Hawk: My Sister's Keeper,2022,"Action, Adventure, Sci-Fi",8.4,Strong Hawk: My Sister's Keeper is about a family of sisters who lost their parents over a decade ago and now discover they have powers. They attempt to help their community by acting as ...                See full summary »
Underneath: Children of the Sun,2022,"Adventure, Drama, Sci-Fi",8.4,"This time and dimension spanning epic is a captivating and mind-bending Afrofuturist story that embarks on a breathtaking journey of galactic politics, heritage, and destiny. In 1857, a ...                See full summary »"
Omar Sheriff,2022,Sci-Fi,8.4,What happens when the biggest band in Norway get writer's block and buys an AI to help them write.
Avengers: Endgame,2019,"Action, Adventure, Drama",8.4,"After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe."
Spider-Man: Into the Spider-Verse,2018,"Animation, Action, Adventure",8.4,"Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities."
Garoto Cósmico,2007,"Animation, Adventure, Comedy",8.4,Add a Plot
Minutia,2017,"Comedy, Sci-Fi",8.4,"After Keith survives a terrible car crash, his life starts taking strange and unexpected turns."
Blue Sunset,2021,"Horror, Sci-Fi",8.4,"Blue Sunset is the first Italian Cyberpunk film of the new millennium, a colorful cyberpunk story that evokes the glorious sci-fi visuals of the 80s, without neglecting the nihilism typical of the genre."
Meta Runner Season 1 (Full Movie Cut),2020,"Animation, Action, Adventure",8.4,"In celebration of Season 2 being released soon, the Glitch Productions team put all of Season 1 into a single movie to watch in one go."
WALL·E,2008,"Animation, Adventure, Family",8.4,"In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind."
Free LSD,2023,"Comedy, Music, Sci-Fi",8.4,An elderly sex shop owner's attraction to a younger woman leads him to an erectile dysfunction doctor whose treatment reveals an alluring but treacherous alternate reality.
Clan de Amigos,2019,Sci-Fi,8.4,"Aldo and Beny are agents of possibilities, who travel through dimensions with lighters, one day they will find a white lighter, a device that has no limits. The ""Clan of Wolves"" led by The Comodín, will try to find his precious artifact."
Voltes V,1977,Sci-Fi,8.4,"From the far planet Boazan, an evil race is coming to conquer the Earth. Enter Voltus V, the Earth's ultimate defense, an electromagnetic machine commanded by five skilled pilots. They will...                See full summary »"
Rinoplasticos: A Warrior's Journey,2014,"Action, Adventure, Sci-Fi",8.4,An army lead by a powerful Rinoplastico is threatening to destroy all the remaining villages. Mimbra must find and gather all the surviving warriors in order to come up with a way to defeat the menacing empire.
Blood Ink: The Tavalou Tales,2013,"Drama, Sci-Fi, Thriller",8.4,"In the City of Phoenix, a heist gone bad leads to a tattoo artist being brutally murdered. He must take revenge in the after life. A depressed radio promoter seeks redemption after a car ...                See full summary »"
The Job Interview,2017,Sci-Fi,8.4,"Three powerful men have been invited to a meeting which will change one of their lives forever. Money and power are all they care about. They fear no man. They will come to fear ""The Job Interview""."
Return of the Robo-Mummy from Outer Space Part 7,2017,Sci-Fi,8.4,The Robo-Mummy returns from outer space to find a human female to serve as the vessel for his resurrected bride.
3 Days on the Cross,2017,"Drama, Mystery, Sci-Fi",8.4,"An apocalyptic survivor searches for his daughter in the Terlingua desert while two caseworkers, holed up in a bunker, watch and record his every move."
I Am You Are Everyone,2016,"Drama, Sci-Fi",8.4,"In the 1960s, 40 years after Leo's father created the Mannequins, every person has their own Mannequin as a personal assistant. During this time corporations become the new superpowers of ...                See full summary »"
Aliens,1986,"Action, Adventure, Sci-Fi",8.4,"Fifty-seven years after surviving an apocalyptic attack aboard her space vessel by merciless space creatures, Officer Ripley awakens from hyper-sleep and tries to warn anyone who will listen about the predators."
Danger Diva,2020,"Action, Sci-Fi, Thriller",8.4,DANGER DIVA is a cyberpunk musical/thriller about a hard rocking singer who is coerced into becoming an electronically enhanced new-music diva by her high tech billionaire patron.
Das Spiel Endet,2022,"Action, Crime, Sci-Fi",8.4,"When the head of a large corporation is murdered, the situation comes to a head. Markes is appointed his successor and Acun, his partner, supports him. The two real estate agents have to reckon with the police watching their every move."
Walrus,2011,"Drama, Sci-Fi, Sport",8.4,"On the outside, it's a story of underground arm wrestling, alien abduction and betrayal. On the inside it's a tale of friendship and accepting people for who they are."
Monsoon Football,2019,Sport,9.7,A few middle class housewives who have devoted their lives to their homes and have never taught of themselves beyond their families.The women now decide to come out of their comfort zone an...                See full summary »
Mosallas-e abi,2000,"Drama, Sport",9.7,"The story of a football team with blue shirt name FC.Esteghlal (Taj), one of the oldest and bigest team in Asia with millions fans"
Beer Pong Trilogy,2009,"Comedy, Drama, Sport",9.6,Add a Plot
La Grande Guerra del Salento,2022,"Drama, History, Romance",9.6,"As the world slowly licks the wounds of World War II, in Salento another war is continuing between the inhabitants of two villages, Supersano and Ruffano. The rivalry between the football ...                See full summary »"
HSBC Champions WGC Official Film,2009,Sport,9.6,Add a Plot
Prime Wake Movie,2014,Sport,9.4,PRIME dives deep into the heart of the most progressive riding today while delving into the minds and physical potential of wakeboarding and wakeskating's best.
Dance Dance Revolution: The Warrior's Path,2011,"Comedy, Sport",9.4,"Derek is new to the DDR Scene. A scene which has been illegal since a freak accident took many lives years ago. The sport went underground and the rules are simple... win, you're rich. Lose, you die. Serious game is serious."
Acqua fuori dal ring,2012,"Drama, Sport",9.3,History repeats itself in an intertwined story of two boxers struggling to survive inside and outside of the ring.
"62,000:1 Three Teams One City One Year",2019,Sport,9.2,"1969, New York City, 3 teams won World Championships, the Jets, the Mets and the Knicks."
WWE: Paige - Iconic Matches,2019,"Action, Sport",9.2,"Paige's best WWE matches, including her debut match on RAW vs AJ Lee and her intense NXT fight with Emma."
Sidemen Charity Match 2022 (Sidemen FC VS Youtube Allstars),2022,"Reality-TV, Sport",9.2,"Sidemen charity match Sidemen FC VS Youtube Allstars September 24, 2022"
Win Marathon,2018,"Drama, Sport",9.1,"Jeet Lo Marathon, is an inspiring love story which deals in discovering one's internal strength and achieving the impossible. One liner - A man runs a distance of 42.195 kms to win back the...                See full summary »"
Stingers Rule!,2009,"Family, Music, Sport",9.1,A local children's football team springs into action when they risk losing their beloved old ground to property developers. Can The Stingers raise enough funds to save the historic pitch!
13th and Pine,2022,"Drama, Sport",9.1,"A basketball story about a fatherless youth navigating his way through peer pressure, bad influences, and poverty."
From Faith to Freedom,2012,"Drama, Sport",9.1,"From Faith to Freedom traces the story of Mercury Sinclair, from troubled childhood to promising high school football standout, to accused of murdering and raping a woman in 1985. His ...                See full summary »"
Doda,2022,"Action, Sport",9.0,"The story revolves around a former boxer DODA from a small town. The film goes through the journey of Doda, and how he can survive and overcome his past and make things right once again."
A Killer Serve,2015,"Crime, Drama, Sport",9.0,"Winters finds himself stuck in a life and death struggle between an old boss he cannot refuse, and a personal belief system he would never betray. Someone is going to die."
Heel Kick!,2018,"Comedy, Sport",9.0,"Two backyard wrestlers decide to go pro. Unfortunately for them, they suck."
LA Underground,2012,"Comedy, Romance, Sport",9.0,"L.A. underground is the story of Dead retina, a Los Angeles Rock band that just recorded their first record, the only problem is their record label has just gone out of business and the ...                See full summary »"
This Is Home,2017,Sport,9.0,"From Europe to the US and back again - via old playgrounds, new challenges, secret spots and favourite lines - 'This is Home' chronicles what it means to be a freeskier today."
"Triumph, IL",2017,"Comedy, Drama, Sport",9.0,"This isn't a hero's journey. Chicago's resident comedy-practicing jerk, Joe, is unexpectedly transferred to small town Triumph, IL, home of the world's oldest curling club - and not much ...                See full summary »"
Fate of a Sport,2022,Sport,8.9,"Paul Rabil with his brother Mike Rabil attempt to raise capital, poach the top players, fight off lawsuits, and persevere through a global pandemic to change the trajectory of professional sports by launching the Premier Lacrosse League."
Racing Blood,1954,"Action, Drama, Romance",8.9,"A racing horse gives birth to two colts, one of which has a split hoof and is about to be destroyed. A young stable boy saves the horse and raises it to be a champion racer. One day the boy...                See full summary »"
The WormKillers' Last Spring,1994,"Drama, Sport",8.8,A group of high school friends who have been on the same softball team for twenty years deal with the break-up of their team.
Surau dan Silek,2017,"Comedy, Drama, Family",8.8,An eleven-year-old boy discovers the true meaning of silek (a martial art) when he meets a 60-year-old retired university teacher and former silek warrior that he is resolved to put an end to his feud with his competitors.
Puthiya Payanam,2017,Sport,8.8,"Siddarth is a college drop-out struggling to find a proper job. Though he has a passion in running, he has lost the will to live his life. The twisted hand of destiny has filled his journey...                See full summary »"
Liverpool Football Club vs Fútbol Club Barcelona,2019,Sport,8.8,Add a Plot
Shred Bots the Movie,2014,Sport,8.8,"Less like robots and more like ""bro-bots"", this epic ensemble of Norwegian and Canadian riders are about to present you with a serious lesson in Kinematics: That's android terminology for ""...                See full summary »"
Away Days,2016,Sport,8.8,"Filmed over the course of three years and spanning shoots in more than 100 cities around the globe, Away Days is the first full-length skateboarding film from Adidas. Anchored by unique ...                See full summary »"
Unrivaled: Red Wings v. Avalanche,2022,Sport,8.8,"The unprecedented rivalry that changed the NHL, the players and two cities forever."
Palashichi P.T,2018,Sport,8.7,"Bhagi is a daughter of a Shepherd who grazes his cattle near a place named Palashi. She is in 10th std, Grazing cattle in mountains makes her strong in running, she is physically strong. ...                See full summary »"
A Day on the Force: Women's Professional Tackle Football,2004,Sport,8.7,"This is a documentary about the Chicago Force Women's Tackle Football team. Includes some game footage, as well as interviews with players and fans."
The Super Fight,1970,"Drama, Fantasy, Sport",8.7,Fictional boxing match between two of the greatest heavyweights of all time.
Godspeed,2020,Sport,8.7,Add a Plot
Gamble,2018,Sport,8.7,"Release the top dogs of Downhill Mountain Bike racing from the confines of the tape and what do you get? Raw speed, a heavy hitting soundtrack and virgin locations; GAMBLE is tailored for madness."
Yellow,2014,"Drama, Family, Sport",8.6,The story explores a mother daughter relationship and behavior of a child with Down's Syndrome.
The Kings,2009,"Comedy, Drama, Sport",8.6,"For four best friends who call themselves 'The Kings', high school popularity hasn't faded since graduation, and there's never been a reason to move on. But when four challengers fresh out ...                See full summary »"
For the Title,2005,"Comedy, Sport",8.6,"In this ""mockumentary,"" we are introduced to the members of two small Ultimate Frisbee teams, both with bids for the championship of their small-time local league. The first team, the ...                See full summary »"
Wimbledon Official Film 1998,1998,Sport,8.6,Add a Plot
Out of Bounds,2020,"Crime, Drama, Sport",8.6,"Travis Elliot, a star high school basketball player from Memphis, Tennessee must save his older brother, but is torn between playing the sport that he loves or living a life of crime."
Father Africa,2017,"Family, Sport",8.6,"A coming-of-age story that follows the main character, Cameron, as he goes on a journey to meet his real father who he recently discovers is Tanzanian, which opens his eyes to the world, race, and to love. Through a series of events, he realizes you never know who you are until you really know who you are."
The Pine Tar Incident: Making of Tar Wars,2017,Sport,8.6,Add a Plot
Puta Tirugisi Nodi,2016,Sport,8.6,"A young, cricketer turned teacher, has to overcome a big challenge in his personal life; and teach a motley bunch of kids what it means to play hard but fair."
Skippers,2018,"Comedy, Sport",8.6,"In search of transcendence through stone skipping, an idealistic drifter arrives in a quiet lakeside town. Facing resistance from unimpressed locals, and pursued by members of his former ...                See full summary »"
Slednecks 13,2010,Sport,8.6,A winter on the road with the world's most extreme snowmobilers.
Jersey,2019,"Drama, Sport",8.5,A failed cricketer decides to revive his cricketing career in his late 30's despite everyone being skeptical of his ability to do so.
There's Something About McConkey,2000,Sport,8.5,"Ten years ago, young renegade ski racer Shane McConkey quit his collegiate team to pursue a career in the small, unglamorous world of freeskiing. Through the `90s, McConkey battled the odds...                See full synopsis »"
The First Slam Dunk,2022,"Animation, Comedy, Drama",8.5,"Hanamichi Sakuragi is a delinquent with a long history of getting dumped by girls. After enrolling in Shohoku High School, Hanamichi becomes interested in a girl named Haruko who loves the game of basketball."
All Underdogs Go to Heaven,2021,"Musical, Sport",8.5,"In an effort to revive the failing Partham Pollawogs, Ball coach John Yossarian Speed and consultant Stacy Callahan team up to recruit the ultimate underdog team: a team so bad at Ball, ...                See full summary »"
A Man's Desire for Fifth Wife,2012,"Drama, Romance, Sport",8.5,High cinematic film titled 'A man's desire for fifth wife' which has been shot and produced under hard condition of Afghanistan War. It narrates the story of violence against women and also...                See full summary »
Roads to Olympia,2019,"Drama, Sport",8.5,"Three young athletes face cultural oppression, intolerance and poverty, as they pursue a shared dream: to compete in the Olympic Games."
Sarpatta Parambarai,2021,"Action, Drama, Sport",8.5,"When Sarpatta Parambarai is challenged to a do-or-die match, will Kabilan, a young labourer, put on the gloves himself and lead his clan to victory, or be dissuaded by his disapproving mother and dangerous politics?"
Spirit of Love: The Mike Glenn Story,2013,"Family, Sport",8.5,"NBA player Mike ""Stinger"" Glenn plays himself in this wonderful film inspired by his real life basketball camps for the deaf and hard of hearing. In a unique casting deaf and hard of ...                See full summary »"
Pharmboy,2012,"Drama, Family, Sport",8.5,"Pharmboy is the story of Gunner Barrett, a rural high school student born addicted to prescription pain medications. The film explores the challenging life of a 16 year old boy, the obstacles he has faced, and his path to redemption."
Kaun Pravin Tambe?,2022,"Biography, Drama, Sport",8.4,"An indian cricketer who shows persistence and hardwork to achieve his ultimate goal of playing a Ranji Trophy. At the penultimate stage of the career at a age when it is believed people's career ends, he starts a new chapter of his life."
Flåklypa Grand Prix,1975,"Animation, Comedy, Family",8.4,Reodor Felgen decides that he will enter a car race to defeat his former friend who has stolen his plans for a car.
Playing Through,2022,Sport,8.4,"Late in her career, Ann Gregory finds the courage to be the first woman of color to enter the USGA Women's Amateur. She collides with Babs Whatling, a privileged white woman from the south who is searching for her own identity."
Walrus,2011,"Drama, Sci-Fi, Sport",8.4,"On the outside, it's a story of underground arm wrestling, alien abduction and betrayal. On the inside it's a tale of friendship and accepting people for who they are."
Henry O!,2009,Sport,8.4,"Spanish-language color commentator for the Tampa Bay Devil Ray's Enrique ""Henry"" Oliu does the impossible - he calls a game he's never seen."
Min Alesh?,2019,"Drama, Sport",8.4,"The story is set in Merkato, a sprawling market in Addis Ababa, Ethiopia, considered to be Africa's largest open-air market, narrating the story of a girl, Selam, whose kindness and ...                See full summary »"
A Season to Remember: Wolverhampton Wanderers Season Review 2006-2007,2007,Sport,8.4,Add a Plot
The Winning Circle,1983,"Drama, Sport",8.4,"The Christian based story of a young boy named TJ, a BMX racer, who discover what it means to be a Christian from his older cousin. TJ learns about the power of forgiveness and love, even ...                See full summary »"
